timestamp,open,high,low,close,volume
2025-01-01T08:50:00+00:00,1.15324,1.1679,1.15323,1.16552,120.9
2025-01-01T08:55:00+00:00,1.16552,1.16835,1.16522,1.16822,98.9
2025-01-01T09:00:00+00:00,1.16822,1.16931,1.15866,1.16003,101.5
2025-01-01T09:05:00+00:00,1.16003,1.16272,1.15523,1.15631,82.5
2025-01-01T09:10:00+00:00,1.15631,1.17233,1.15602,1.17107,70.2
2025-01-01T09:15:00+00:00,1.17107,1.17979,1.17077,1.17753,76.0
2025-01-01T09:20:00+00:00,1.17753,1.17818,1.1721,1.17338,55.1
2025-01-01T09:25:00+00:00,1.17338,1.1832,1.17294,1.18311,105.0
2025-01-01T09:30:00+00:00,1.18311,1.18737,1.1823,1.18719,107.6
2025-01-01T09:35:00+00:00,1.18719,1.18803,1.17847,1.1788,106.8
2025-01-01T09:40:00+00:00,1.1788,1.18955,1.17849,1.18809,95.5
2025-01-01T09:45:00+00:00,1.18809,1.20037,1.18748,1.20012,120.9
2025-01-01T09:50:00+00:00,1.20012,1.20082,1.18942,1.19202,87.8
2025-01-01T09:55:00+00:00,1.19202,1.19346,1.19124,1.19181,105.0
2025-01-01T10:00:00+00:00,1.19181,1.19217,1.18326,1.18438,116.9
2025-01-01T10:05:00+00:00,1.18438,1.19101,1.18336,1.19015,123.0
2025-01-01T10:10:00+00:00,1.19015,1.19427,1.18755,1.193,110.3
2025-01-01T10:15:00+00:00,1.193,1.19666,1.19233,1.19462,112.9
2025-01-01T10:20:00+00:00,1.19462,1.19508,1.18169,1.18266,115.3
2025-01-01T10:25:00+00:00,1.18266,1.18841,1.18005,1.18639,97.6
2025-01-01T10:30:00+00:00,1.18639,1.19298,1.18581,1.19261,120.8
2025-01-01T10:35:00+00:00,1.19261,1.20077,1.18962,1.19984,112.0
2025-01-01T10:40:00+00:00,1.19984,1.20126,1.19653,1.19698,92.2
2025-01-01T10:45:00+00:00,1.19698,1.19736,1.19058,1.19109,111.6
2025-01-01T10:50:00+00:00,1.19109,1.19351,1.18465,1.18607,106.5
2025-01-01T10:55:00+00:00,1.18607,1.19453,1.18383,1.19247,93.0
2025-01-01T11:00:00+00:00,1.19247,1.19857,1.1907,1.19794,107.0
2025-01-01T11:05:00+00:00,1.19794,1.19949,1.19745,1.19784,93.1
2025-01-01T11:10:00+00:00,1.19784,1.20593,1.19758,1.2041,79.3
2025-01-01T11:15:00+00:00,1.2041,1.20922,1.20346,1.20829,74.2
2025-01-01T11:20:00+00:00,1.20829,1.21082,1.2044,1.2063,97.5
2025-01-01T11:25:00+00:00,1.2063,1.20881,1.20547,1.20549,125.6
2025-01-01T11:30:00+00:00,1.20549,1.20641,1.19712,1.1996,95.0
2025-01-01T11:35:00+00:00,1.1996,1.20183,1.19455,1.19496,95.9
2025-01-01T11:40:00+00:00,1.19496,1.19573,1.19443,1.195,114.0
2025-01-01T11:45:00+00:00,1.195,1.19781,1.19466,1.19587,67.3
2025-01-01T11:50:00+00:00,1.19587,1.19885,1.18886,1.19036,119.4
2025-01-01T11:55:00+00:00,1.19036,1.20078,1.18952,1.19943,118.1
2025-01-01T12:00:00+00:00,1.19943,1.20318,1.19409,1.19551,109.4
2025-01-01T12:05:00+00:00,1.19551,1.19832,1.19431,1.19643,84.3
2025-01-01T12:10:00+00:00,1.19643,1.19848,1.19415,1.19827,112.7
2025-01-01T12:15:00+00:00,1.19827,1.20179,1.19446,1.19687,98.8
2025-01-01T12:20:00+00:00,1.19687,1.20402,1.19466,1.20134,112.6
2025-01-01T12:25:00+00:00,1.20134,1.2028,1.19235,1.19245,108.9
2025-01-01T12:30:00+00:00,1.19245,1.19461,1.19155,1.19235,100.6
2025-01-01T12:35:00+00:00,1.19235,1.19366,1.19121,1.19168,54.3
2025-01-01T12:40:00+00:00,1.19168,1.19328,1.18901,1.1901,101.8
2025-01-01T12:45:00+00:00,1.1901,1.19292,1.18826,1.19002,111.8
2025-01-01T12:50:00+00:00,1.19002,1.19002,1.18536,1.18551,83.8
2025-01-01T12:55:00+00:00,1.18551,1.18646,1.18153,1.18276,73.5
2025-01-01T13:00:00+00:00,1.18276,1.18368,1.17406,1.17791,94.1
2025-01-01T13:05:00+00:00,1.17791,1.17818,1.16268,1.16489,87.2
2025-01-01T13:10:00+00:00,1.16489,1.16706,1.1626,1.16607,143.4
2025-01-01T13:15:00+00:00,1.16607,1.16783,1.16483,1.16534,70.5
2025-01-01T13:20:00+00:00,1.16534,1.16684,1.15683,1.15768,87.7
2025-01-01T13:25:00+00:00,1.15768,1.16053,1.15521,1.15664,93.9
2025-01-01T13:30:00+00:00,1.15664,1.15972,1.15435,1.15833,70.0
2025-01-01T13:35:00+00:00,1.15833,1.15924,1.15174,1.15264,127.3
2025-01-01T13:40:00+00:00,1.15264,1.15397,1.15056,1.15353,87.0
2025-01-01T13:45:00+00:00,1.15353,1.15548,1.15232,1.15258,127.5
2025-01-01T13:50:00+00:00,1.15258,1.1527,1.14302,1.14524,115.5
2025-01-01T13:55:00+00:00,1.14524,1.15155,1.1449,1.14733,110.8
2025-01-01T14:00:00+00:00,1.14733,1.15087,1.14491,1.1487,134.2
2025-01-01T14:05:00+00:00,1.1487,1.15069,1.1468,1.14913,114.1
2025-01-01T14:10:00+00:00,1.14913,1.15009,1.14634,1.14636,105.5
2025-01-01T14:15:00+00:00,1.14636,1.14769,1.14488,1.14522,84.5
2025-01-01T14:20:00+00:00,1.14522,1.14903,1.14435,1.1486,90.3
2025-01-01T14:25:00+00:00,1.1486,1.15895,1.14659,1.15548,118.5
2025-01-01T14:30:00+00:00,1.15548,1.15995,1.15464,1.15845,95.9
2025-01-01T14:35:00+00:00,1.15845,1.15967,1.15685,1.15686,61.9
2025-01-01T14:40:00+00:00,1.15686,1.15945,1.15444,1.15552,120.8
2025-01-01T14:45:00+00:00,1.15552,1.15753,1.15389,1.15592,90.2
2025-01-01T14:50:00+00:00,1.15592,1.15705,1.14416,1.1461,98.0
2025-01-01T14:55:00+00:00,1.1461,1.15335,1.14396,1.15135,99.7
2025-01-01T15:00:00+00:00,1.15135,1.15444,1.14896,1.14925,115.4
2025-01-01T15:05:00+00:00,1.14925,1.1546,1.14682,1.15143,106.1
2025-01-01T15:10:00+00:00,1.15143,1.15192,1.14178,1.14413,115.6
2025-01-01T15:15:00+00:00,1.14413,1.1464,1.14182,1.14596,104.9
2025-01-01T15:20:00+00:00,1.14596,1.1543,1.14486,1.15313,106.0
2025-01-01T15:25:00+00:00,1.15313,1.16188,1.15184,1.15879,93.0
2025-01-01T15:30:00+00:00,1.15879,1.16572,1.15872,1.16495,124.5
2025-01-01T15:35:00+00:00,1.16495,1.17816,1.16407,1.17711,119.9
2025-01-01T15:40:00+00:00,1.17711,1.18373,1.17618,1.1829,105.1
2025-01-01T15:45:00+00:00,1.1829,1.18568,1.18135,1.18447,60.5
2025-01-01T15:50:00+00:00,1.18447,1.18547,1.18087,1.18284,75.7
2025-01-01T15:55:00+00:00,1.18284,1.19088,1.18221,1.1906,112.4
2025-01-01T16:00:00+00:00,1.1906,1.19112,1.18348,1.18461,129.6
2025-01-01T16:05:00+00:00,1.18461,1.1856,1.17929,1.18206,115.3
2025-01-01T16:10:00+00:00,1.18206,1.18239,1.17809,1.18022,40.9
2025-01-01T16:15:00+00:00,1.18022,1.18091,1.17847,1.18036,105.5
2025-01-01T16:20:00+00:00,1.18036,1.18155,1.17842,1.18128,61.6
2025-01-01T16:25:00+00:00,1.18128,1.19085,1.18062,1.18807,74.7
2025-01-01T16:30:00+00:00,1.18807,1.19833,1.18805,1.19739,74.2
2025-01-01T16:35:00+00:00,1.19739,1.19913,1.19703,1.19761,142.1
2025-01-01T16:40:00+00:00,1.19761,1.20088,1.19622,1.19838,104.6
2025-01-01T16:45:00+00:00,1.19838,1.19945,1.19772,1.1988,79.4
2025-01-01T16:50:00+00:00,1.1988,1.19992,1.19453,1.19804,98.9
2025-01-01T16:55:00+00:00,1.19804,1.19992,1.19552,1.1972,86.4
2025-01-01T17:00:00+00:00,1.1972,1.20017,1.1838,1.18621,105.6
2025-01-01T17:05:00+00:00,1.18621,1.19078,1.18521,1.1889,88.7
2025-01-01T17:10:00+00:00,1.1889,1.19113,1.17852,1.18014,104.1
2025-01-01T17:15:00+00:00,1.18014,1.18277,1.17327,1.17513,107.9
2025-01-01T17:20:00+00:00,1.17513,1.17701,1.17082,1.17505,105.8
2025-01-01T17:25:00+00:00,1.17505,1.18313,1.17377,1.17981,118.1
2025-01-01T17:30:00+00:00,1.17981,1.18169,1.16094,1.16377,115.8
2025-01-01T17:35:00+00:00,1.16377,1.17057,1.16295,1.17041,64.9
2025-01-01T17:40:00+00:00,1.17041,1.17142,1.16591,1.16632,110.3
2025-01-01T17:45:00+00:00,1.16632,1.17063,1.16515,1.16944,67.4
2025-01-01T17:50:00+00:00,1.16944,1.17159,1.16595,1.16727,83.0
2025-01-01T17:55:00+00:00,1.16727,1.17081,1.16577,1.17078,101.5
2025-01-01T18:00:00+00:00,1.17078,1.17325,1.16344,1.16356,111.7
2025-01-01T18:05:00+00:00,1.16356,1.16537,1.15749,1.15797,55.8
2025-01-01T18:10:00+00:00,1.15797,1.15989,1.15694,1.15759,89.4
2025-01-01T18:15:00+00:00,1.15759,1.16752,1.15705,1.16546,96.8
2025-01-01T18:20:00+00:00,1.16546,1.1674,1.16467,1.16597,97.0
2025-01-01T18:25:00+00:00,1.16597,1.16878,1.16567,1.16722,102.0
2025-01-01T18:30:00+00:00,1.16722,1.16845,1.16143,1.16309,116.9
2025-01-01T18:35:00+00:00,1.16309,1.16381,1.16266,1.16295,132.2
2025-01-01T18:40:00+00:00,1.16295,1.17224,1.16258,1.17014,129.6
2025-01-01T18:45:00+00:00,1.17014,1.17051,1.16151,1.16361,75.1
2025-01-01T18:50:00+00:00,1.16361,1.16488,1.15671,1.1576,130.8
2025-01-01T18:55:00+00:00,1.1576,1.15915,1.156,1.15651,101.7
2025-01-01T19:00:00+00:00,1.15651,1.15795,1.15389,1.15519,95.8
2025-01-01T19:05:00+00:00,1.15519,1.15684,1.15286,1.15592,115.8
2025-01-01T19:10:00+00:00,1.15592,1.15825,1.15055,1.15159,101.2
2025-01-01T19:15:00+00:00,1.15159,1.15316,1.14559,1.14737,109.8
2025-01-01T19:20:00+00:00,1.14737,1.15098,1.14725,1.14913,92.4
2025-01-01T19:25:00+00:00,1.14913,1.15147,1.14841,1.151,88.2
2025-01-01T19:30:00+00:00,1.151,1.15128,1.14809,1.14848,76.9
2025-01-01T19:35:00+00:00,1.14848,1.14859,1.13943,1.14188,89.7
2025-01-01T19:40:00+00:00,1.14188,1.14456,1.13291,1.13624,88.1
2025-01-01T19:45:00+00:00,1.13624,1.14017,1.13416,1.13964,62.7
2025-01-01T19:50:00+00:00,1.13964,1.14872,1.13889,1.14628,89.7
2025-01-01T19:55:00+00:00,1.14628,1.14706,1.14328,1.14505,124.1
2025-01-01T20:00:00+00:00,1.14505,1.15575,1.14288,1.15506,116.1
2025-01-01T20:05:00+00:00,1.15506,1.15881,1.15456,1.1566,120.9
2025-01-01T20:10:00+00:00,1.1566,1.1611,1.15467,1.16037,94.6
2025-01-01T20:15:00+00:00,1.16037,1.16155,1.15899,1.16105,86.6
2025-01-01T20:20:00+00:00,1.16105,1.16138,1.15762,1.15789,108.9
2025-01-01T20:25:00+00:00,1.15789,1.16306,1.15778,1.16303,75.4
2025-01-01T20:30:00+00:00,1.16303,1.16522,1.16032,1.16063,75.3
2025-01-01T20:35:00+00:00,1.16063,1.16093,1.15537,1.15742,91.4
2025-01-01T20:40:00+00:00,1.15742,1.15934,1.15682,1.15807,113.0
2025-01-01T20:45:00+00:00,1.15807,1.16011,1.15034,1.15271,115.2
2025-01-01T20:50:00+00:00,1.15271,1.15379,1.1506,1.15215,107.1
2025-01-01T20:55:00+00:00,1.15215,1.15432,1.15152,1.15345,97.0
2025-01-01T21:00:00+00:00,1.15345,1.15808,1.15309,1.15796,95.6
2025-01-01T21:05:00+00:00,1.15796,1.16217,1.15614,1.15904,113.5
2025-01-01T21:10:00+00:00,1.15904,1.16556,1.1589,1.16523,84.7
2025-01-01T21:15:00+00:00,1.16523,1.16634,1.16129,1.16139,100.3
2025-01-01T21:20:00+00:00,1.16139,1.162,1.15637,1.15717,124.3
2025-01-01T21:25:00+00:00,1.15717,1.16132,1.15485,1.16114,92.1
2025-01-01T21:30:00+00:00,1.16114,1.17032,1.15929,1.17005,119.8
2025-01-01T21:35:00+00:00,1.17005,1.17615,1.1676,1.17577,100.8
2025-01-01T21:40:00+00:00,1.17577,1.18147,1.17535,1.18132,102.0
2025-01-01T21:45:00+00:00,1.18132,1.1838,1.17158,1.17266,90.4
2025-01-01T21:50:00+00:00,1.17266,1.17544,1.1719,1.17495,105.2
2025-01-01T21:55:00+00:00,1.17495,1.17855,1.1748,1.17761,107.0
2025-01-01T22:00:00+00:00,1.17761,1.17919,1.17167,1.17221,88.5
2025-01-01T22:05:00+00:00,1.17221,1.17347,1.16589,1.1683,98.3
2025-01-01T22:10:00+00:00,1.1683,1.16843,1.16337,1.16397,116.8
2025-01-01T22:15:00+00:00,1.16397,1.16397,1.15787,1.15998,123.8
2025-01-01T22:20:00+00:00,1.15998,1.16568,1.15923,1.16564,111.4
2025-01-01T22:25:00+00:00,1.16564,1.16688,1.16196,1.16472,72.0
2025-01-01T22:30:00+00:00,1.16472,1.16759,1.16339,1.16744,89.6
2025-01-01T22:35:00+00:00,1.16744,1.17386,1.16617,1.17367,93.6
2025-01-01T22:40:00+00:00,1.17367,1.1824,1.17326,1.18088,91.7
2025-01-01T22:45:00+00:00,1.18088,1.18218,1.17577,1.17757,116.6
2025-01-01T22:50:00+00:00,1.17757,1.17876,1.17173,1.17622,86.7
2025-01-01T22:55:00+00:00,1.17622,1.1766,1.1684,1.16954,84.7
2025-01-01T23:00:00+00:00,1.16954,1.17276,1.16019,1.164,86.2
2025-01-01T23:05:00+00:00,1.164,1.16475,1.16269,1.16317,96.3
2025-01-01T23:10:00+00:00,1.16317,1.16444,1.16297,1.16426,97.7
2025-01-01T23:15:00+00:00,1.16426,1.16928,1.16332,1.16757,96.6
2025-01-01T23:20:00+00:00,1.16757,1.16782,1.15657,1.15752,96.9
2025-01-01T23:25:00+00:00,1.15752,1.16591,1.15614,1.16588,98.2
2025-01-01T23:30:00+00:00,1.16588,1.17087,1.16481,1.17018,109.9
2025-01-01T23:35:00+00:00,1.17018,1.18348,1.16655,1.18239,88.7
2025-01-01T23:40:00+00:00,1.18239,1.18517,1.18081,1.18401,110.6
2025-01-01T23:45:00+00:00,1.18401,1.19472,1.18397,1.19426,93.1
2025-01-01T23:50:00+00:00,1.19426,1.20017,1.19254,1.19959,118.8
2025-01-01T23:55:00+00:00,1.19959,1.20682,1.19846,1.2066,109.4
2025-01-02T00:00:00+00:00,1.2066,1.2105,1.2057,1.21037,111.6
2025-01-02T00:05:00+00:00,1.21037,1.21077,1.19741,1.19944,113.0
2025-01-02T00:10:00+00:00,1.19944,1.19986,1.19443,1.19501,73.1
2025-01-02T00:15:00+00:00,1.19501,1.19975,1.19337,1.19895,110.1
2025-01-02T00:20:00+00:00,1.19895,1.20052,1.19685,1.1975,109.1
2025-01-02T00:25:00+00:00,1.1975,1.20009,1.19309,1.19381,40.4
2025-01-02T00:30:00+00:00,1.19381,1.19493,1.19183,1.19305,71.5
2025-01-02T00:35:00+00:00,1.19305,1.1981,1.19157,1.19717,101.7
2025-01-02T00:40:00+00:00,1.19717,1.19878,1.1936,1.19535,124.4
2025-01-02T00:45:00+00:00,1.19535,1.19812,1.19402,1.19777,109.6
2025-01-02T00:50:00+00:00,1.19777,1.19779,1.19195,1.194,103.4
2025-01-02T00:55:00+00:00,1.194,1.1948,1.19288,1.19421,83.9
2025-01-02T01:00:00+00:00,1.19421,1.19456,1.18788,1.18888,105.1
2025-01-02T01:05:00+00:00,1.18888,1.18908,1.18535,1.18603,96.9
2025-01-02T01:10:00+00:00,1.18603,1.18821,1.18438,1.18801,81.1
2025-01-02T01:15:00+00:00,1.18801,1.19594,1.18633,1.19484,102.7
2025-01-02T01:20:00+00:00,1.19484,1.19881,1.19328,1.19515,96.4
2025-01-02T01:25:00+00:00,1.19515,1.20168,1.19378,1.20082,89.9
2025-01-02T01:30:00+00:00,1.20082,1.20171,1.18923,1.19113,89.9
2025-01-02T01:35:00+00:00,1.19113,1.19145,1.17714,1.17817,88.1
2025-01-02T01:40:00+00:00,1.17817,1.17931,1.17742,1.17859,86.1
2025-01-02T01:45:00+00:00,1.17859,1.17875,1.17131,1.17404,93.5
2025-01-02T01:50:00+00:00,1.17404,1.17524,1.17045,1.17398,115.6
2025-01-02T01:55:00+00:00,1.17398,1.17966,1.17305,1.17846,75.8
2025-01-02T02:00:00+00:00,1.17846,1.19243,1.17824,1.19006,105.6
2025-01-02T02:05:00+00:00,1.19006,1.19022,1.18584,1.18662,147.1
2025-01-02T02:10:00+00:00,1.18662,1.18666,1.18088,1.18326,115.1
2025-01-02T02:15:00+00:00,1.18326,1.18921,1.18124,1.1868,98.7
2025-01-02T02:20:00+00:00,1.1868,1.19005,1.18604,1.18821,140.6
2025-01-02T02:25:00+00:00,1.18821,1.19022,1.18808,1.1897,126.4
2025-01-02T02:30:00+00:00,1.1897,1.20074,1.18872,1.19889,118.2
2025-01-02T02:35:00+00:00,1.19889,1.19998,1.18761,1.18899,100.2
2025-01-02T02:40:00+00:00,1.18899,1.19222,1.18814,1.18824,96.6
2025-01-02T02:45:00+00:00,1.18824,1.20194,1.18676,1.20089,105.5
2025-01-02T02:50:00+00:00,1.20089,1.20837,1.19961,1.20782,100.7
2025-01-02T02:55:00+00:00,1.20782,1.20918,1.20583,1.20799,137.3
2025-01-02T03:00:00+00:00,1.20799,1.21343,1.20711,1.21146,90.9
2025-01-02T03:05:00+00:00,1.21146,1.21335,1.20219,1.20229,102.2
2025-01-02T03:10:00+00:00,1.20229,1.20866,1.20019,1.20716,89.0
2025-01-02T03:15:00+00:00,1.20716,1.20739,1.20345,1.20368,83.5
2025-01-02T03:20:00+00:00,1.20368,1.21476,1.20066,1.21367,122.8
2025-01-02T03:25:00+00:00,1.21367,1.22146,1.21338,1.21984,118.5
2025-01-02T03:30:00+00:00,1.21984,1.22027,1.20738,1.20778,105.7
2025-01-02T03:35:00+00:00,1.20778,1.20874,1.20403,1.2046,96.1
2025-01-02T03:40:00+00:00,1.2046,1.20577,1.19226,1.19277,64.5
2025-01-02T03:45:00+00:00,1.19277,1.19702,1.1902,1.19411,101.3
2025-01-02T03:50:00+00:00,1.19411,1.20255,1.19177,1.19953,119.5
2025-01-02T03:55:00+00:00,1.19953,1.20184,1.19466,1.19511,88.8
2025-01-02T04:00:00+00:00,1.19511,1.19695,1.18986,1.1903,86.4
2025-01-02T04:05:00+00:00,1.1903,1.19128,1.1858,1.1869,135.6
2025-01-02T04:10:00+00:00,1.1869,1.18691,1.18598,1.18661,101.7
2025-01-02T04:15:00+00:00,1.18661,1.19085,1.18423,1.18906,110.6
2025-01-02T04:20:00+00:00,1.18906,1.19011,1.18188,1.18468,128.9
